"mean_bias_SW_shadow","mean_bias_SL_shadow","mean_bias_SW","mean_bias_SL","RMSE_SW_shadow","RMSE_SL_shadow","RMSE_SW","RMSE_SL","mean_overlap_SW","sd_overlap_SW","mean_overlap_SL","sd_overlap_SL","max_exp_SW","max_exp_SL","replication"
0.00186773645116626,0.00569668796724633,0.00186220287193423,0.00748639459423724,0.210685385309806,0.215370133697459,0.210694564716547,0.210473799455846,0.12329524524524,0.11448088290936,0.122387337337339,0.110695472194605,0.265,0.23,33
0.00131975404398425,-0.00783911199782833,0.0013174028686258,-0.00644804851044311,0.210379334453228,0.207888525575221,0.210381706978375,0.203489995349411,0.118954504504505,0.113091677807158,0.121344344344344,0.111721287832559,0.228,0.252,34
0.0017144711592537,0.00114626464114257,0.00172228832521232,0.000330262833043523,0.215426408277303,0.223054311806891,0.215421856388897,0.21584337094835,0.120880430430433,0.112604618142634,0.127583583583586,0.113963065623407,0.236,0.267,35
-0.00744693515902115,-0.0015643887614303,-0.00744494012535113,-0.00104281189604905,0.204499159735891,0.225417476344498,0.204501067047088,0.219180676524895,0.120328028028021,0.115841953549589,0.12190540540541,0.112061996536052,0.239,0.265,36
0.00650484154822678,-0.00265869279885493,0.00651101224291081,-0.000191550414317326,0.213553230898819,0.211504622303655,0.213556968878202,0.206120665707742,0.122259859859859,0.11347640410452,0.126809659659663,0.113359486725941,0.249,0.266,37
0.00843298949895768,0.0105449010557002,0.00847004352644693,0.0101992446036061,0.207179725091598,0.223618263447482,0.20722307775236,0.218165670385299,0.12067892892893,0.113868214039334,0.123367367367367,0.109826855724332,0.241,0.268,38
-0.000679087219891372,0.0052865612703083,-0.000676185146054247,0.00577710804158838,0.202185382266247,0.218432287459579,0.202190836718214,0.214188129156879,0.121491591591591,0.112742059911012,0.129227177177177,0.11402683111694,0.232,0.253,39
-0.010108933270291,0.00771209384022092,-0.0100968055414222,0.00681287984228378,0.207296109345244,0.218908226675475,0.207311479871412,0.215304296095131,0.120478528528531,0.114893526418597,0.122976376376374,0.110446817242244,0.234,0.268,40
-0.0072102720068201,0.00125200788305959,-0.00721181285882908,0.00213451142065515,0.219963886615908,0.213080072204325,0.21996294718648,0.208703745381941,0.12287502502502,0.114990834785855,0.127370620620619,0.113150035634646,0.211,0.249,41
0.0107817710947036,-0.00899066358528178,0.0107846193496659,-0.0102047124399588,0.208031635911822,0.209576511670421,0.20802291772351,0.206566882571188,0.120446146146146,0.114743139109323,0.124274974974973,0.112828201385098,0.246,0.242,42
-0.00159101737281813,-0.0048503985236177,-0.0015955660732948,-0.0052770004053875,0.211636526426663,0.216839308456347,0.211640134617791,0.211185499443439,0.121106306306307,0.11260245993267,0.124635535535537,0.110217305577055,0.24,0.268,43
0.00662890372996656,-0.00465064024063166,0.00662193314610326,-0.00573222400721925,0.207968226049785,0.209001691231614,0.207972695902966,0.203121790437308,0.120434234234234,0.112268892138406,0.127474274274278,0.1132204424791,0.233,0.256,44
0.00501907464176814,0.000317865064557571,0.0050191530107123,-0.000506177157845395,0.212925394991197,0.21731408795129,0.212932462265441,0.211317220280953,0.123397747747753,0.113595538465053,0.125403703703708,0.111004183520087,0.239,0.248,45
0.00867610174549544,0.0153499632084712,0.00868223358782552,0.0157972733929386,0.204363492929227,0.207548197385643,0.204373269171487,0.201976343593393,0.119874824824823,0.111411534195623,0.124417717717717,0.112037186783179,0.223,0.264,46
-0.00703130492385416,-0.00724050344688099,-0.00701244688737768,-0.00805334264515929,0.213770535951377,0.212361298482936,0.213752524635059,0.205295975604495,0.121547847847848,0.113143113045521,0.12575765765766,0.110225679987978,0.244,0.278,47
-0.0092048451169313,0.009971127086263,-0.00921705177463417,0.00826958232543745,0.206794722119343,0.217039237562653,0.206765670572196,0.211274234024426,0.120099849849851,0.112580275612745,0.127441391391392,0.1144138038789,0.243,0.247,48
0.00844646885418047,0.00941083581177694,0.0084584437220637,0.00877189545815035,0.212329972096394,0.221288554338993,0.212335322134974,0.21542029160294,0.122780480480485,0.117597578666791,0.122683933933936,0.111674644036551,0.224,0.27,49
0.00798533680163609,-0.00593083549508702,0.00798444151243057,-0.00358668238460622,0.204276486241642,0.216662381394468,0.204276804642099,0.211305838214777,0.121765865865869,0.115126425889775,0.124208508508507,0.109579632591659,0.216,0.264,50
-0.000849565154819668,-0.00156188832794591,-0.000846622749373645,-0.000604909736400237,0.202283703568354,0.20766502304412,0.202276378282071,0.203482746805073,0.120012112112112,0.112211485391455,0.124252202202203,0.109525864591541,0.235,0.262,51
-0.00653737757727396,0.00228561828065763,-0.00651188368903708,0.00276463711968921,0.208303335889866,0.214091961970146,0.208336713425421,0.210600731118684,0.12153023023023,0.114475821290645,0.12086421421421,0.110915781319869,0.26,0.235,52
-0.00164846558830423,-0.00851831970707487,-0.00164764128204979,-0.00850256385077595,0.209696625629996,0.207667469997708,0.2096833304276,0.201757867598918,0.12505830830831,0.116343675273037,0.126899499499498,0.113417424803284,0.264,0.248,53
-0.00460325367160772,8.914099353897e-05,-0.00460721891883533,0.00246780027119835,0.197983405362974,0.208419839871805,0.197985603579497,0.203456459258707,0.121427077077078,0.111997060970133,0.125993093093091,0.11096594216022,0.242,0.262,54
